areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000007,London,region,2020-05-03,169
E12000007,London,region,2020-05-02,247
E12000007,London,region,2020-05-01,354
E12000007,London,region,2020-04-30,424
E12000007,London,region,2020-04-29,428
E12000007,London,region,2020-04-28,313
E12000007,London,region,2020-04-27,418
E12000007,London,region,2020-04-26,311
E12000007,London,region,2020-04-25,333
E12000007,London,region,2020-04-24,378
E12000007,London,region,2020-04-23,521
E12000007,London,region,2020-04-22,397
E12000007,London,region,2020-04-21,463
E12000007,London,region,2020-04-20,433
E12000007,London,region,2020-04-19,395
E12000007,London,region,2020-04-18,400
E12000007,London,region,2020-04-17,579
E12000007,London,region,2020-04-16,575
E12000007,London,region,2020-04-15,660
E12000007,London,region,2020-04-14,596
E12000007,London,region,2020-04-13,596
E12000007,London,region,2020-04-12,500
E12000007,London,region,2020-04-11,519
E12000007,London,region,2020-04-10,616
E12000007,London,region,2020-04-09,801
E12000007,London,region,2020-04-08,875
E12000007,London,region,2020-04-07,951
E12000007,London,region,2020-04-06,857
E12000007,London,region,2020-04-05,632
E12000007,London,region,2020-04-04,765
E12000007,London,region,2020-04-03,982
E12000007,London,region,2020-04-02,1067
E12000007,London,region,2020-04-01,979
E12000007,London,region,2020-03-31,935
E12000007,London,region,2020-03-30,868
E12000007,London,region,2020-03-29,594
E12000007,London,region,2020-03-28,576
E12000007,London,region,2020-03-27,817
E12000007,London,region,2020-03-26,764
E12000007,London,region,2020-03-25,759
E12000007,London,region,2020-03-24,632
E12000007,London,region,2020-03-23,687
E12000007,London,region,2020-03-22,438
E12000007,London,region,2020-03-21,350
E12000007,London,region,2020-03-20,426
E12000007,London,region,2020-03-19,330
E12000007,London,region,2020-03-18,355
E12000007,London,region,2020-03-17,311
E12000007,London,region,2020-03-16,233
E12000007,London,region,2020-03-15,165
E12000007,London,region,2020-03-14,150
E12000007,London,region,2020-03-13,135
E12000007,London,region,2020-03-12,165
E12000007,London,region,2020-03-11,183
E12000007,London,region,2020-03-10,92
E12000007,London,region,2020-03-09,53
E12000007,London,region,2020-03-08,22
E12000007,London,region,2020-03-07,15
E12000007,London,region,2020-03-06,24
E12000007,London,region,2020-03-05,14
E12000007,London,region,2020-03-04,18
E12000007,London,region,2020-03-03,6
E12000007,London,region,2020-03-02,12
E12000007,London,region,2020-03-01,4
E12000007,London,region,2020-02-29,1
E12000007,London,region,2020-02-28,3
E12000007,London,region,2020-02-27,2
E12000007,London,region,2020-02-26,2
E12000007,London,region,2020-02-25,3
E12000007,London,region,2020-02-24,1
E12000007,London,region,2020-02-23,0
E12000007,London,region,2020-02-22,0
E12000007,London,region,2020-02-21,0
E12000007,London,region,2020-02-20,0
E12000007,London,region,2020-02-19,0
E12000007,London,region,2020-02-18,0
E12000007,London,region,2020-02-17,0
E12000007,London,region,2020-02-16,0
E12000007,London,region,2020-02-15,0
E12000007,London,region,2020-02-14,0
E12000007,London,region,2020-02-13,0
E12000007,London,region,2020-02-12,0
E12000007,London,region,2020-02-11,1
E12000008,South East,region,2021-10-24,1590
E12000008,South East,region,2021-10-23,4926
E12000008,South East,region,2021-10-22,6318
E12000008,South East,region,2021-10-21,6984
E12000008,South East,region,2021-10-20,7541
E12000008,South East,region,2021-10-19,7973
E12000008,South East,region,2021-10-18,8447
E12000008,South East,region,2021-10-17,6413
E12000008,South East,region,2021-10-16,5562
E12000008,South East,region,2021-10-15,6302
E12000008,South East,region,2021-10-14,6281
E12000008,South East,region,2021-10-13,6362
E12000008,South East,region,2021-10-12,6416
E12000008,South East,region,2021-10-11,6695
E12000008,South East,region,2021-10-10,5052
E12000008,South East,region,2021-10-09,4447
E12000008,South East,region,2021-10-08,4731
E12000008,South East,region,2021-10-07,4712
E12000008,South East,region,2021-10-06,4816
E12000008,South East,region,2021-10-05,4835
E12000008,South East,region,2021-10-04,5559
E12000008,South East,region,2021-10-03,4207
E12000008,South East,region,2021-10-02,3444
E12000008,South East,region,2021-10-01,3476
E12000008,South East,region,2021-09-30,3738
E12000008,South East,region,2021-09-29,4144
E12000008,South East,region,2021-09-28,4099
E12000008,South East,region,2021-09-27,5371
E12000008,South East,region,2021-09-26,4328
E12000008,South East,region,2021-09-25,3293
E12000008,South East,region,2021-09-24,3447
E12000008,South East,region,2021-09-23,3695
E12000008,South East,region,2021-09-22,3965
E12000008,South East,region,2021-09-21,4380
E12000008,South East,region,2021-09-20,4507
E12000008,South East,region,2021-09-19,3454
E12000008,South East,region,2021-09-18,2837
E12000008,South East,region,2021-09-17,3052
E12000008,South East,region,2021-09-16,2791
E12000008,South East,region,2021-09-15,3120
E12000008,South East,region,2021-09-14,3128
E12000008,South East,region,2021-09-13,3296
E12000008,South East,region,2021-09-12,2434
E12000008,South East,region,2021-09-11,2241
E12000008,South East,region,2021-09-10,2818
E12000008,South East,region,2021-09-09,3137
E12000008,South East,region,2021-09-08,3299
E12000008,South East,region,2021-09-07,3678
E12000008,South East,region,2021-09-06,4423
E12000008,South East,region,2021-09-05,3287
E12000008,South East,region,2021-09-04,3405
E12000008,South East,region,2021-09-03,4162
E12000008,South East,region,2021-09-02,4646
E12000008,South East,region,2021-09-01,5003
E12000008,South East,region,2021-08-31,5287
E12000008,South East,region,2021-08-30,3655
E12000008,South East,region,2021-08-29,2739
E12000008,South East,region,2021-08-28,2982
E12000008,South East,region,2021-08-27,3475
E12000008,South East,region,2021-08-26,3636
E12000008,South East,region,2021-08-25,4006
E12000008,South East,region,2021-08-24,4082
E12000008,South East,region,2021-08-23,4507
E12000008,South East,region,2021-08-22,3288
E12000008,South East,region,2021-08-21,3404
E12000008,South East,region,2021-08-20,3987
E12000008,South East,region,2021-08-19,4411
E12000008,South East,region,2021-08-18,4924
E12000008,South East,region,2021-08-17,5079
E12000008,South East,region,2021-08-16,4648
E12000008,South East,region,2021-08-15,3069
E12000008,South East,region,2021-08-14,3299
E12000008,South East,region,2021-08-13,3804
E12000008,South East,region,2021-08-12,4021
E12000008,South East,region,2021-08-11,4450
E12000008,South East,region,2021-08-10,4004
E12000008,South East,region,2021-08-09,3842
E12000008,South East,region,2021-08-08,2869
E12000008,South East,region,2021-08-07,2827
E12000008,South East,region,2021-08-06,3447
E12000008,South East,region,2021-08-05,3793
E12000008,South East,region,2021-08-04,3997
E12000008,South East,region,2021-08-03,3663
E12000008,South East,region,2021-08-02,3574
E12000008,South East,region,2021-08-01,2563
E12000008,South East,region,2021-07-31,2442
E12000008,South East,region,2021-07-30,3034
E12000008,South East,region,2021-07-29,3380
E12000008,South East,region,2021-07-28,3599
E12000008,South East,region,2021-07-27,3431
E12000008,South East,region,2021-07-26,3340
E12000008,South East,region,2021-07-25,2602
E12000008,South East,region,2021-07-24,2689
E12000008,South East,region,2021-07-23,3166
E12000008,South East,region,2021-07-22,3556
E12000008,South East,region,2021-07-21,4194
E12000008,South East,region,2021-07-20,4820
E12000008,South East,region,2021-07-19,5630
E12000008,South East,region,2021-07-18,4518
E12000008,South East,region,2021-07-17,4725
E12000008,South East,region,2021-07-16,6836
E12000008,South East,region,2021-07-15,7785
E12000008,South East,region,2021-07-14,6499
E12000008,South East,region,2021-07-13,5183
E12000008,South East,region,2021-07-12,4864
E12000008,South East,region,2021-07-11,3366
E12000008,South East,region,2021-07-10,3014
E12000008,South East,region,2021-07-09,3387
E12000008,South East,region,2021-07-08,3355
E12000008,South East,region,2021-07-07,3744
E12000008,South East,region,2021-07-06,3481
E12000008,South East,region,2021-07-05,3456
E12000008,South East,region,2021-07-04,2454
E12000008,South East,region,2021-07-03,2442
E12000008,South East,region,2021-07-02,2511
E12000008,South East,region,2021-07-01,2679
E12000008,South East,region,2021-06-30,2610
E12000008,South East,region,2021-06-29,2545
E12000008,South East,region,2021-06-28,2531
E12000008,South East,region,2021-06-27,1829
E12000008,South East,region,2021-06-26,1504
E12000008,South East,region,2021-06-25,1555
E12000008,South East,region,2021-06-24,1523
E12000008,South East,region,2021-06-23,1399
E12000008,South East,region,2021-06-22,1233
E12000008,South East,region,2021-06-21,1079
E12000008,South East,region,2021-06-20,744
E12000008,South East,region,2021-06-19,602
E12000008,South East,region,2021-06-18,832
E12000008,South East,region,2021-06-17,804
E12000008,South East,region,2021-06-16,935
E12000008,South East,region,2021-06-15,840
E12000008,South East,region,2021-06-14,831
E12000008,South East,region,2021-06-13,567
E12000008,South East,region,2021-06-12,499
E12000008,South East,region,2021-06-11,595
E12000008,South East,region,2021-06-10,662
E12000008,South East,region,2021-06-09,631
E12000008,South East,region,2021-06-08,554
E12000008,South East,region,2021-06-07,599
E12000008,South East,region,2021-06-06,468
E12000008,South East,region,2021-06-05,395
E12000008,South East,region,2021-06-04,479
E12000008,South East,region,2021-06-03,502
E12000008,South East,region,2021-06-02,548
E12000008,South East,region,2021-06-01,459
E12000008,South East,region,2021-05-31,351
E12000008,South East,region,2021-05-30,310
E12000008,South East,region,2021-05-29,277
E12000008,South East,region,2021-05-28,315
E12000008,South East,region,2021-05-27,334
E12000008,South East,region,2021-05-26,334
E12000008,South East,region,2021-05-25,276
E12000008,South East,region,2021-05-24,297
E12000008,South East,region,2021-05-23,214
E12000008,South East,region,2021-05-22,141
E12000008,South East,region,2021-05-21,177
E12000008,South East,region,2021-05-20,157
E12000008,South East,region,2021-05-19,182
E12000008,South East,region,2021-05-18,164
E12000008,South East,region,2021-05-17,189
E12000008,South East,region,2021-05-16,140
E12000008,South East,region,2021-05-15,122
E12000008,South East,region,2021-05-14,127
E12000008,South East,region,2021-05-13,174
E12000008,South East,region,2021-05-12,164
E12000008,South East,region,2021-05-11,147
E12000008,South East,region,2021-05-10,195
E12000008,South East,region,2021-05-09,163
E12000008,South East,region,2021-05-08,118
E12000008,South East,region,2021-05-07,164
E12000008,South East,region,2021-05-06,182
E12000008,South East,region,2021-05-05,189
E12000008,South East,region,2021-05-04,185
E12000008,South East,region,2021-05-03,183
E12000008,South East,region,2021-05-02,141
E12000008,South East,region,2021-05-01,124
E12000008,South East,region,2021-04-30,142
E12000008,South East,region,2021-04-29,174
E12000008,South East,region,2021-04-28,245
E12000008,South East,region,2021-04-27,197
E12000008,South East,region,2021-04-26,242
E12000008,South East,region,2021-04-25,220
E12000008,South East,region,2021-04-24,130
E12000008,South East,region,2021-04-23,186
E12000008,South East,region,2021-04-22,236
E12000008,South East,region,2021-04-21,270
E12000008,South East,region,2021-04-20,201
E12000008,South East,region,2021-04-19,253
E12000008,South East,region,2021-04-18,279
E12000008,South East,region,2021-04-17,158
E12000008,South East,region,2021-04-16,200
E12000008,South East,region,2021-04-15,190
E12000008,South East,region,2021-04-14,226
E12000008,South East,region,2021-04-13,215
E12000008,South East,region,2021-04-12,226
E12000008,South East,region,2021-04-11,192
E12000008,South East,region,2021-04-10,210
E12000008,South East,region,2021-04-09,240
E12000008,South East,region,2021-04-08,275
E12000008,South East,region,2021-04-07,306
E12000008,South East,region,2021-04-06,299
E12000008,South East,region,2021-04-05,186
E12000008,South East,region,2021-04-04,193
E12000008,South East,region,2021-04-03,197
E12000008,South East,region,2021-04-02,211
E12000008,South East,region,2021-04-01,282
E12000008,South East,region,2021-03-31,334
E12000008,South East,region,2021-03-30,288
E12000008,South East,region,2021-03-29,330
E12000008,South East,region,2021-03-28,454
E12000008,South East,region,2021-03-27,300
E12000008,South East,region,2021-03-26,361
E12000008,South East,region,2021-03-25,462
E12000008,South East,region,2021-03-24,601
E12000008,South East,region,2021-03-23,423
E12000008,South East,region,2021-03-22,475
E12000008,South East,region,2021-03-21,491
E12000008,South East,region,2021-03-20,325
E12000008,South East,region,2021-03-19,405
E12000008,South East,region,2021-03-18,436
E12000008,South East,region,2021-03-17,466
E12000008,South East,region,2021-03-16,444
E12000008,South East,region,2021-03-15,549
E12000008,South East,region,2021-03-14,358
E12000008,South East,region,2021-03-13,341
E12000008,South East,region,2021-03-12,443
E12000008,South East,region,2021-03-11,484
E12000008,South East,region,2021-03-10,495
E12000008,South East,region,2021-03-09,531
E12000008,South East,region,2021-03-08,565
E12000008,South East,region,2021-03-07,358
E12000008,South East,region,2021-03-06,405
E12000008,South East,region,2021-03-05,451
E12000008,South East,region,2021-03-04,443
E12000008,South East,region,2021-03-03,521
E12000008,South East,region,2021-03-02,573
E12000008,South East,region,2021-03-01,545
E12000008,South East,region,2021-02-28,441
E12000008,South East,region,2021-02-27,444
E12000008,South East,region,2021-02-26,596
E12000008,South East,region,2021-02-25,728
E12000008,South East,region,2021-02-24,779
E12000008,South East,region,2021-02-23,830
E12000008,South East,region,2021-02-22,1059
E12000008,South East,region,2021-02-21,760
E12000008,South East,region,2021-02-20,797
E12000008,South East,region,2021-02-19,1008
E12000008,South East,region,2021-02-18,1111
E12000008,South East,region,2021-02-17,1106
E12000008,South East,region,2021-02-16,1169
E12000008,South East,region,2021-02-15,1359
E12000008,South East,region,2021-02-14,825
E12000008,South East,region,2021-02-13,922
E12000008,South East,region,2021-02-12,1259
E12000008,South East,region,2021-02-11,1248
E12000008,South East,region,2021-02-10,1392
E12000008,South East,region,2021-02-09,1461
E12000008,South East,region,2021-02-08,1644
E12000008,South East,region,2021-02-07,1209
E12000008,South East,region,2021-02-06,1206
E12000008,South East,region,2021-02-05,1807
E12000008,South East,region,2021-02-04,2092
E12000008,South East,region,2021-02-03,2319
E12000008,South East,region,2021-02-02,2503
E12000008,South East,region,2021-02-01,2774
E12000008,South East,region,2021-01-31,1662
E12000008,South East,region,2021-01-30,2110
E12000008,South East,region,2021-01-29,2775
E12000008,South East,region,2021-01-28,3101
E12000008,South East,region,2021-01-27,3265
E12000008,South East,region,2021-01-26,3616
E12000008,South East,region,2021-01-25,4384
E12000008,South East,region,2021-01-24,2205
E12000008,South East,region,2021-01-23,3122
E12000008,South East,region,2021-01-22,4106
E12000008,South East,region,2021-01-21,4430
E12000008,South East,region,2021-01-20,4785
E12000008,South East,region,2021-01-19,5598
E12000008,South East,region,2021-01-18,6553
E12000008,South East,region,2021-01-17,4022
E12000008,South East,region,2021-01-16,4298
E12000008,South East,region,2021-01-15,5999
E12000008,South East,region,2021-01-14,6557
E12000008,South East,region,2021-01-13,6724
E12000008,South East,region,2021-01-12,7202
E12000008,South East,region,2021-01-11,8864
E12000008,South East,region,2021-01-10,5366
E12000008,South East,region,2021-01-09,5891
E12000008,South East,region,2021-01-08,7308
E12000008,South East,region,2021-01-07,7934
E12000008,South East,region,2021-01-06,8532
E12000008,South East,region,2021-01-05,10384
E12000008,South East,region,2021-01-04,12509
E12000008,South East,region,2021-01-03,8381
E12000008,South East,region,2021-01-02,9557
E12000008,South East,region,2021-01-01,5534
E12000008,South East,region,2020-12-31,8454
E12000008,South East,region,2020-12-30,12117
E12000008,South East,region,2020-12-29,14664
E12000008,South East,region,2020-12-28,7917
E12000008,South East,region,2020-12-27,8024
E12000008,South East,region,2020-12-26,7360
E12000008,South East,region,2020-12-25,2477
E12000008,South East,region,2020-12-24,5705
E12000008,South East,region,2020-12-23,7012
E12000008,South East,region,2020-12-22,8343
E12000008,South East,region,2020-12-21,8907
E12000008,South East,region,2020-12-20,5996
E12000008,South East,region,2020-12-19,3961
E12000008,South East,region,2020-12-18,6238
E12000008,South East,region,2020-12-17,5921
E12000008,South East,region,2020-12-16,6043
E12000008,South East,region,2020-12-15,6045
E12000008,South East,region,2020-12-14,5988
E12000008,South East,region,2020-12-13,3686
E12000008,South East,region,2020-12-12,3293
E12000008,South East,region,2020-12-11,4074
E12000008,South East,region,2020-12-10,3588
E12000008,South East,region,2020-12-09,3229
E12000008,South East,region,2020-12-08,3133
E12000008,South East,region,2020-12-07,3291
E12000008,South East,region,2020-12-06,2029
E12000008,South East,region,2020-12-05,1884
E12000008,South East,region,2020-12-04,2334
E12000008,South East,region,2020-12-03,2289
E12000008,South East,region,2020-12-02,2290
E12000008,South East,region,2020-12-01,2282
E12000008,South East,region,2020-11-30,2413
E12000008,South East,region,2020-11-29,1467
E12000008,South East,region,2020-11-28,1459
E12000008,South East,region,2020-11-27,2052
E12000008,South East,region,2020-11-26,1754
E12000008,South East,region,2020-11-25,2047
E12000008,South East,region,2020-11-24,1967
E12000008,South East,region,2020-11-23,2383
E12000008,South East,region,2020-11-22,1292
E12000008,South East,region,2020-11-21,1475
E12000008,South East,region,2020-11-20,1883
E12000008,South East,region,2020-11-19,1896
E12000008,South East,region,2020-11-18,2256
E12000008,South East,region,2020-11-17,2285
E12000008,South East,region,2020-11-16,2999
E12000008,South East,region,2020-11-15,1694
E12000008,South East,region,2020-11-14,1807
E12000008,South East,region,2020-11-13,2732
E12000008,South East,region,2020-11-12,2625
E12000008,South East,region,2020-11-11,2715
E12000008,South East,region,2020-11-10,2609
E12000008,South East,region,2020-11-09,2990
E12000008,South East,region,2020-11-08,1962
E12000008,South East,region,2020-11-07,1715
E12000008,South East,region,2020-11-06,1922
E12000008,South East,region,2020-11-05,1921
E12000008,South East,region,2020-11-04,1944
E12000008,South East,region,2020-11-03,1971
E12000008,South East,region,2020-11-02,2525
E12000008,South East,region,2020-11-01,1017
E12000008,South East,region,2020-10-31,1212
E12000008,South East,region,2020-10-30,1702
E12000008,South East,region,2020-10-29,1709
E12000008,South East,region,2020-10-28,1627
E12000008,South East,region,2020-10-27,1704
E12000008,South East,region,2020-10-26,1858
E12000008,South East,region,2020-10-25,972
E12000008,South East,region,2020-10-24,1098
E12000008,South East,region,2020-10-23,1427
E12000008,South East,region,2020-10-22,1450
E12000008,South East,region,2020-10-21,1641
E12000008,South East,region,2020-10-20,1598
E12000008,South East,region,2020-10-19,1410
E12000008,South East,region,2020-10-18,764
E12000008,South East,region,2020-10-17,798
E12000008,South East,region,2020-10-16,962
E12000008,South East,region,2020-10-15,975
E12000008,South East,region,2020-10-14,1079
E12000008,South East,region,2020-10-13,1024
E12000008,South East,region,2020-10-12,868
E12000008,South East,region,2020-10-11,492
E12000008,South East,region,2020-10-10,562
E12000008,South East,region,2020-10-09,785
E12000008,South East,region,2020-10-08,974
E12000008,South East,region,2020-10-07,915
E12000008,South East,region,2020-10-06,683
E12000008,South East,region,2020-10-05,752
E12000008,South East,region,2020-10-04,562
E12000008,South East,region,2020-10-03,542
E12000008,South East,region,2020-10-02,637
E12000008,South East,region,2020-10-01,521
E12000008,South East,region,2020-09-30,492
E12000008,South East,region,2020-09-29,350
E12000008,South East,region,2020-09-28,376
E12000008,South East,region,2020-09-27,269
E12000008,South East,region,2020-09-26,218
E12000008,South East,region,2020-09-25,314
E12000008,South East,region,2020-09-24,288
E12000008,South East,region,2020-09-23,254
E12000008,South East,region,2020-09-22,264
E12000008,South East,region,2020-09-21,226
E12000008,South East,region,2020-09-20,177
E12000008,South East,region,2020-09-19,175
E12000008,South East,region,2020-09-18,192
E12000008,South East,region,2020-09-17,164
E12000008,South East,region,2020-09-16,145
E12000008,South East,region,2020-09-15,137
E12000008,South East,region,2020-09-14,149
E12000008,South East,region,2020-09-13,61
E12000008,South East,region,2020-09-12,136
E12000008,South East,region,2020-09-11,157
E12000008,South East,region,2020-09-10,212
E12000008,South East,region,2020-09-09,166
E12000008,South East,region,2020-09-08,186
E12000008,South East,region,2020-09-07,205
E12000008,South East,region,2020-09-06,179
E12000008,South East,region,2020-09-05,158
E12000008,South East,region,2020-09-04,227
E12000008,South East,region,2020-09-03,224
E12000008,South East,region,2020-09-02,199
E12000008,South East,region,2020-09-01,124
E12000008,South East,region,2020-08-31,116
E12000008,South East,region,2020-08-30,101
E12000008,South East,region,2020-08-29,104
E12000008,South East,region,2020-08-28,118
E12000008,South East,region,2020-08-27,127
E12000008,South East,region,2020-08-26,114
E12000008,South East,region,2020-08-25,90
E12000008,South East,region,2020-08-24,95
E12000008,South East,region,2020-08-23,84
E12000008,South East,region,2020-08-22,78
E12000008,South East,region,2020-08-21,110
E12000008,South East,region,2020-08-20,130
E12000008,South East,region,2020-08-19,115
E12000008,South East,region,2020-08-18,77
E12000008,South East,region,2020-08-17,109
E12000008,South East,region,2020-08-16,36
E12000008,South East,region,2020-08-15,44
E12000008,South East,region,2020-08-14,95
E12000008,South East,region,2020-08-13,76
E12000008,South East,region,2020-08-12,83
E12000008,South East,region,2020-08-11,77
E12000008,South East,region,2020-08-10,111
E12000008,South East,region,2020-08-09,29
E12000008,South East,region,2020-08-08,31
E12000008,South East,region,2020-08-07,56
E12000008,South East,region,2020-08-06,60
E12000008,South East,region,2020-08-05,66
E12000008,South East,region,2020-08-04,67
E12000008,South East,region,2020-08-03,76
E12000008,South East,region,2020-08-02,21
E12000008,South East,region,2020-08-01,30
E12000008,South East,region,2020-07-31,41
E12000008,South East,region,2020-07-30,64
E12000008,South East,region,2020-07-29,79
E12000008,South East,region,2020-07-28,63
E12000008,South East,region,2020-07-27,85
E12000008,South East,region,2020-07-26,37
E12000008,South East,region,2020-07-25,48
E12000008,South East,region,2020-07-24,65
E12000008,South East,region,2020-07-23,76
E12000008,South East,region,2020-07-22,77
E12000008,South East,region,2020-07-21,77
E12000008,South East,region,2020-07-20,87
E12000008,South East,region,2020-07-19,46
E12000008,South East,region,2020-07-18,55
E12000008,South East,region,2020-07-17,50
E12000008,South East,region,2020-07-16,64
E12000008,South East,region,2020-07-15,63
E12000008,South East,region,2020-07-14,62
E12000008,South East,region,2020-07-13,69
E12000008,South East,region,2020-07-12,31
E12000008,South East,region,2020-07-11,33
E12000008,South East,region,2020-07-10,75
E12000008,South East,region,2020-07-09,85
E12000008,South East,region,2020-07-08,82
E12000008,South East,region,2020-07-07,54
E12000008,South East,region,2020-07-06,45
E12000008,South East,region,2020-07-05,58
E12000008,South East,region,2020-07-04,30
E12000008,South East,region,2020-07-03,64
E12000008,South East,region,2020-07-02,61
E12000008,South East,region,2020-07-01,68
E12000008,South East,region,2020-06-30,59
E12000008,South East,region,2020-06-29,82
E12000008,South East,region,2020-06-28,45
E12000008,South East,region,2020-06-27,54
E12000008,South East,region,2020-06-26,65
E12000008,South East,region,2020-06-25,63
E12000008,South East,region,2020-06-24,44
E12000008,South East,region,2020-06-23,60
E12000008,South East,region,2020-06-22,79
E12000008,South East,region,2020-06-21,66
E12000008,South East,region,2020-06-20,65
E12000008,South East,region,2020-06-19,80
E12000008,South East,region,2020-06-18,73
E12000008,South East,region,2020-06-17,80
E12000008,South East,region,2020-06-16,97
E12000008,South East,region,2020-06-15,97
E12000008,South East,region,2020-06-14,71
E12000008,South East,region,2020-06-13,67
E12000008,South East,region,2020-06-12,89
E12000008,South East,region,2020-06-11,94
E12000008,South East,region,2020-06-10,126
E12000008,South East,region,2020-06-09,111
E12000008,South East,region,2020-06-08,123
E12000008,South East,region,2020-06-07,61
E12000008,South East,region,2020-06-06,85
E12000008,South East,region,2020-06-05,141
E12000008,South East,region,2020-06-04,161
E12000008,South East,region,2020-06-03,135
E12000008,South East,region,2020-06-02,219
E12000008,South East,region,2020-06-01,185
E12000008,South East,region,2020-05-31,134
E12000008,South East,region,2020-05-30,131
E12000008,South East,region,2020-05-29,163
E12000008,South East,region,2020-05-28,201
E12000008,South East,region,2020-05-27,202
E12000008,South East,region,2020-05-26,180
E12000008,South East,region,2020-05-25,184
E12000008,South East,region,2020-05-24,150
E12000008,South East,region,2020-05-23,121
E12000008,South East,region,2020-05-22,247
E12000008,South East,region,2020-05-21,303
E12000008,South East,region,2020-05-20,338
E12000008,South East,region,2020-05-19,385
E12000008,South East,region,2020-05-18,357
E12000008,South East,region,2020-05-17,221
E12000008,South East,region,2020-05-16,192
E12000008,South East,region,2020-05-15,262
E12000008,South East,region,2020-05-14,295
E12000008,South East,region,2020-05-13,485
E12000008,South East,region,2020-05-12,411
E12000008,South East,region,2020-05-11,475
E12000008,South East,region,2020-05-10,308
E12000008,South East,region,2020-05-09,245
E12000008,South East,region,2020-05-08,351
E12000008,South East,region,2020-05-07,421
E12000008,South East,region,2020-05-06,446
E12000008,South East,region,2020-05-05,471
E12000008,South East,region,2020-05-04,488
E12000008,South East,region,2020-05-03,363
E12000008,South East,region,2020-05-02,415
E12000008,South East,region,2020-05-01,524
E12000008,South East,region,2020-04-30,650
E12000008,South East,region,2020-04-29,688
E12000008,South East,region,2020-04-28,659
E12000008,South East,region,2020-04-27,553
E12000008,South East,region,2020-04-26,501
E12000008,South East,region,2020-04-25,515
E12000008,South East,region,2020-04-24,660
E12000008,South East,region,2020-04-23,678
E12000008,South East,region,2020-04-22,693
E12000008,South East,region,2020-04-21,633
E12000008,South East,region,2020-04-20,490
E12000008,South East,region,2020-04-19,415
E12000008,South East,region,2020-04-18,519
E12000008,South East,region,2020-04-17,705
E12000008,South East,region,2020-04-16,655
E12000008,South East,region,2020-04-15,710
E12000008,South East,region,2020-04-14,553
E12000008,South East,region,2020-04-13,577
E12000008,South East,region,2020-04-12,485
E12000008,South East,region,2020-04-11,382
E12000008,South East,region,2020-04-10,575
E12000008,South East,region,2020-04-09,522
E12000008,South East,region,2020-04-08,565
E12000008,South East,region,2020-04-07,717
E12000008,South East,region,2020-04-06,594
E12000008,South East,region,2020-04-05,422
E12000008,South East,region,2020-04-04,455
E12000008,South East,region,2020-04-03,516
E12000008,South East,region,2020-04-02,485
E12000008,South East,region,2020-04-01,546
E12000008,South East,region,2020-03-31,470
E12000008,South East,region,2020-03-30,478
E12000008,South East,region,2020-03-29,294
E12000008,South East,region,2020-03-28,339
E12000008,South East,region,2020-03-27,330
E12000008,South East,region,2020-03-26,321
E12000008,South East,region,2020-03-25,307
E12000008,South East,region,2020-03-24,238
E12000008,South East,region,2020-03-23,280
E12000008,South East,region,2020-03-22,170
E12000008,South East,region,2020-03-21,128
E12000008,South East,region,2020-03-20,128
E12000008,South East,region,2020-03-19,126
E12000008,South East,region,2020-03-18,122
E12000008,South East,region,2020-03-17,89
E12000008,South East,region,2020-03-16,78
E12000008,South East,region,2020-03-15,53
E12000008,South East,region,2020-03-14,41
E12000008,South East,region,2020-03-13,54
E12000008,South East,region,2020-03-12,86
E12000008,South East,region,2020-03-11,50
E12000008,South East,region,2020-03-10,36
E12000008,South East,region,2020-03-09,24
E12000008,South East,region,2020-03-08,10
E12000008,South East,region,2020-03-07,4
E12000008,South East,region,2020-03-06,16
E12000008,South East,region,2020-03-05,5
E12000008,South East,region,2020-03-04,7
E12000008,South East,region,2020-03-03,9
E12000008,South East,region,2020-03-02,1
E12000008,South East,region,2020-03-01,0
E12000008,South East,region,2020-02-29,2
E12000008,South East,region,2020-02-28,2
E12000008,South East,region,2020-02-27,2
E12000008,South East,region,2020-02-26,0
E12000008,South East,region,2020-02-25,1
E12000008,South East,region,2020-02-24,1
E12000008,South East,region,2020-02-23,1
E12000008,South East,region,2020-02-22,0
E12000008,South East,region,2020-02-21,0
E12000008,South East,region,2020-02-20,0
E12000008,South East,region,2020-02-19,0
E12000008,South East,region,2020-02-18,0
E12000008,South East,region,2020-02-17,0
E12000008,South East,region,2020-02-16,0
E12000008,South East,region,2020-02-15,0
E12000008,South East,region,2020-02-14,0
E12000008,South East,region,2020-02-13,0
E12000008,South East,region,2020-02-12,0
E12000008,South East,region,2020-02-11,0
E12000008,South East,region,2020-02-10,0
E12000008,South East,region,2020-02-09,1
E12000008,South East,region,2020-02-08,4
E12000008,South East,region,2020-02-07,0
E12000008,South East,region,2020-02-06,0
E12000008,South East,region,2020-02-05,1
E12000009,South West,region,2021-10-24,1307
E12000009,South West,region,2021-10-23,3733
E12000009,South West,region,2021-10-22,4622
E12000009,South West,region,2021-10-21,5249
E12000009,South West,region,2021-10-20,6289
E12000009,South West,region,2021-10-19,6247
E12000009,South West,region,2021-10-18,7528
E12000009,South West,region,2021-10-17,5939
E12000009,South West,region,2021-10-16,5158
E12000009,South West,region,2021-10-15,6209
E12000009,South West,region,2021-10-14,5609
E12000009,South West,region,2021-10-13,5752
E12000009,South West,region,2021-10-12,5701
E12000009,South West,region,2021-10-11,4256
